index,created_at,user_id,text,lang,likes,retweets,tweet_id
197,2023-04-12 12:28:22+00:00,1043918790990286851,amazonさんちゃんと配達してもろて,ja,0,0,1646128120729341954
198,2023-04-12 11:28:32+00:00,4851709966,"RT @HANADA_asuka: 【ガンバレ！岸信千世候補＆吉田真次候補！】
山口補選で注目を集める岸信千世氏と吉田真次氏の独占対談が実現！お二人の話を伺って日本の未来はまだまだ明るいと感じました。担当者イチオチの記事です！３０代のフレッシュな候補者が国会で活躍する姿が楽しみ…",ja,0,671,1646113065556115457
199,2023-04-12 11:28:32+00:00,1456027979646177281,@washingtonpost https://t.co/xwAp3feDHs,qme,0,0,1646113064343724035
200,2023-04-12 11:28:32+00:00,1638684627362779138,桜島埠頭(9353)がS高。今後のカジノ関連、大阪万博需要に期待。売上高は減少傾向にあるが、PERは21.3倍と高め。決算発表予定日は23/01/26。 #桜島埠頭 #カジノ #大阪万博 https://t.co/SiQZqoeH0t,ja,0,0,1646113064339787776
201,2023-04-12 11:28:32+00:00,1341517226445160448,"イチオシです👆

🍰 ぼっち・ざ・ろっく！ 2(完全生産限定版)  Blu-ray 2546
https://t.co/jEN588s1qp",ja,0,0,1646113062787911682
202,2023-04-12 11:28:31+00:00,177496106,"RT @OKina001: #声に出して読みたい書籍タイトル 
汚れた英雄 https://t.co/ppTQe2R9pH",ja,0,2,1646113062070661120
203,2023-04-12 11:28:31+00:00,1634491358890299392,RT @AshishaRajput19: Realme Narzo N55 is an amazing smartphone with Powerful Mediatek Dimensity 1080 processor also it will not effect your…,en,0,221,1646113060678172673
204,2023-04-12 11:28:31+00:00,3107700144,"📉 HISTÓRICO MÍNIMO 📉

🔴 Vactidy Aspiradora sin Cable, Blitz V8 Aspirador Escoba con 20Kpa Potente Succión

💰 Por solo 92,65€ en lugar de 109,00€ (-15%)

🔎 https://t.co/fy8ZLr1yN7 https://t.co/tmg6epKM5z",es,0,0,1646113059587477506
205,2023-04-12 11:28:31+00:00,1361348225647616003,"イチオシ🌼

🌚 レノア アロマジュエル 香り付け専用ビーズ アンティークローズ&amp;フローラル 詰め替え 特大 1080mL ▼1837
https://t.co/3xvqJePYPA",ja,0,0,1646113058769739776
206,2023-04-12 11:28:30+00:00,1545318919522492416,"RT @HANADA_asuka: 【ガンバレ！岸信千世候補＆吉田真次候補！】
山口補選で注目を集める岸信千世氏と吉田真次氏の独占対談が実現！お二人の話を伺って日本の未来はまだまだ明るいと感じました。担当者イチオチの記事です！３０代のフレッシュな候補者が国会で活躍する姿が楽しみ…",ja,0,671,1646113057226264576
207,2023-04-12 11:28:30+00:00,1234091851,"RT @footballista_jp: ／
🆕 増刊号予告🆕
📕 1冊まるごとアーセナル特集 📕
＼

負けた奴こそ強くなる💪
7季ぶりのCL復帰へ⌛
アルテタ就任4年目で悲願なるか🏆

日本代表DF冨安健洋所属クラブ🎌
ヤングガナーズがプレミアで大暴れ🏴󠁧󠁢󠁥󠁮󠁧󠁿
202…",ja,0,123,1646113056186077189
208,2023-04-12 11:28:30+00:00,1623652175250599936,"$VITE looking like a possible breakout.🚀🚀https://t.co/TZl9ePwipU

$BTC $VITE $BNB $XRP $ANT $NKN $WRX $THETA $TFUEL $BAND $DOT $UNI $UNFI $VITE $ADA $ETH $LINK
$ATOS $AKER $MAT $JD $MINI $ALKS $TAPR $GERN $CIFS $JBZY $BYOC $OPGN $AMZN $CBIS $IMLFF https://t.co/IR1zI4cKa2",en,0,0,1646113055384948737
209,2023-04-12 11:28:30+00:00,1339552420439834624,"モニター 大人気👍

📢 ASUS フレームレス  VZ239HR 23インチ/フルHD/IPS/薄さ7mm/ブルーライト軽減/フリッカーフリー/HDMID-sub/スピーカー/ブラック 0732
https://t.co/t0hMhEjeLn",ja,0,0,1646113054474788869
210,2023-04-12 11:28:29+00:00,2394286981,"RT @bijinhyakka_jp: 本日発売の美人百花5月号特別限定版の表紙はグローバルボーイズグループ・ #JO1  @official_jo1 さんです✨たくさんの「買ったよ♡」報告ありがとうございます🤍ぜひ感想も聞かせてくださいね✨
ご購入はこちらから☺️ →http…",ja,0,2338,1646113053719789570
211,2023-04-12 11:28:29+00:00,1260420090492850176,"RT @oyabun_kanabun: 俺は何度でもお前を追放する

本日まで一巻無料です！
下記電子書籍サイト他で読めます！

公式
https://t.co/twF2EZB7F3
Amazon
https://t.co/ET0fhMipR1
シーモア
https://t.c…",ja,0,17,1646113053581381634
212,2023-04-12 11:28:29+00:00,4376594122,"RT @chicachick_2: EL TIEMPO NO HACE PRISIONEROS de @jmicado 
Ebook en #Amazon 
https://t.co/rSPqc84k2u
Formato papel
https://t.co/GIbhGiVeX…",es,0,3,1646113049835712519
213,2023-04-12 11:28:28+00:00,1411381842671026176,"RT @nayanemss: 😃Smartphone Xiaomi Redmi 10A 128GB 4GB RAM Tela 6,53"" - Cinza
💳 R$944,00
 https://t.co/Gm0bpMTw2G 

#AmazonPrime #BBB23 #Bil…",it,0,1,1646113047331651584
214,2023-04-12 11:28:28+00:00,1260550310159941632,"RT @booksprom: 🚨OFERTA RELAMPAGO🚨 

Antes de partir + BRINDE
💰R$29,90
https://t.co/Vheh3ulvMk https://t.co/eyYeEeMM4a",pt,0,6,1646113046186586113
215,2023-04-12 11:28:28+00:00,1343583774852857857,"話題の商品です⭐

🔦 ブラザー プリンター A3 インクジェット複合機 MFC-J6983CDW ( FAX ADF 有線・無線LAN 2段トレイ 両面印刷 ) ▼3612
https://t.co/ebo5YKzspt",ja,0,0,1646113045817741313
216,2023-04-12 11:28:27+00:00,819917666672635904,"RT @asuka_newyork: #齋藤飛鳥写真集
2023.5.23発売
KODANSHA

■アマゾン https://t.co/KeurUzcaGz
■セブン限定 https://t.co/VkVLoszjjX
■楽天限定 https://t.co/QqAMkx47d…",ja,0,3631,1646113042911068160
217,2023-04-12 11:28:27+00:00,1253213746677207040,"RT @thaidramaguide: #タイドラマガイドD vol.5
好評発売中‼️

表紙&amp;巻頭特集を飾った #KristPerawat さんのメイキング映像を公開しました✨

https://t.co/GALsZ4VrZZ

本誌のご購入はこちらから⬇️

セブンネット…",ja,0,415,1646113041573085187
218,2023-04-12 11:28:27+00:00,3105562980,"続きをすぐに読みたい方はこちら↓
https://t.co/XN19QOTmO6
※全編無料です！

第一弾を読んでない方はこちら↓
https://t.co/3lUVZgVtRW
※全編無料です！",ja,0,0,1646113041501794309
219,2023-04-12 11:28:26+00:00,1456027979646177281,@AP https://t.co/xwAp3feDHs,qme,0,0,1646113038469038081
220,2023-04-12 11:28:26+00:00,1359158439952416771,"スマートフォン 本体

🌈 2022 Apple iPhone SE (64 GB) - ミッドナイト(第3世代)SIMフリー 5G対応 1847
https://t.co/dYuU5DAODw",ja,0,0,1646113037571723267
221,2023-04-12 11:28:25+00:00,1411381842671026176,"RT @nayanemss: 😃Smartphone Xiaomi Redmi 10A 128GB 4GB RAM Tela 6,53"" - Cinza
😍 R$ 944,00
 https://t.co/KCtZlJKe7L 

#Amazon #xiaomi #BBB23",it,0,1,1646113036959186945
222,2023-04-12 11:28:25+00:00,1074253468091609088,RT @WFS_JP: 4/21発売【WFS98号】さいたま世界選手権を速報するWFS98号の表紙は、㊗️日本ペア初の金メダルに輝いた三浦璃来＆木原龍一組です。3組のチャンピオンの戦いに加え、村元哉中＆高橋大輔組、友野一希選手の単独インタビューほか国内外の注目選手が満載！四大陸…,ja,0,582,1646113036560900096
223,2023-04-12 11:28:25+00:00,1361317681488531456,"ゲーム イチオシ！

■ Logicool G G733 ワイヤレス ゲーミングヘッドセット PC PS5 PS4 LIGHTSPEED LIGHTSYNC RGB G733-BK 4484
https://t.co/v4dN3edHoQ",ja,0,0,1646113034992222208
224,2023-04-12 11:28:25+00:00,797625058151821312,"RT @pricedropusmode: 🔥 Hot deals spotted on https://t.co/EKIktaF3H2!
Price just drop from $73.2 to $42.6
42% discount

#discount #ads #deal…",en,0,1,1646113033981239299
225,2023-04-12 11:28:24+00:00,819917666672635904,"RT @asuka_newyork: #齋藤飛鳥写真集 5月23日に講談社から発売決定。先行カット公開！

アメリカ・ニューヨークで撮影した、齋藤飛鳥6年ぶりの写真集です！

■アマゾン https://t.co/ZPGyj4CEoZ
■セブン限定 https://t.co/Q…",ja,0,4641,1646113031208706048
226,2023-04-12 11:28:24+00:00,1632976917505748994,RT @AshishaRajput19: Realme Narzo N55 is an amazing smartphone with Powerful Mediatek Dimensity 1080 processor also it will not effect your…,en,0,221,1646113029053116422
227,2023-04-12 11:28:23+00:00,4376594122,"RT @chicachick_2: EL POETA de @AmadeusRaven
Digital 
Amazon: https://t.co/woLFQxNaya 
Tienda:
https://t.co/x3el3Y0V1w 
Papel
Amazon https:/…",es,0,3,1646113028687929347
228,2023-04-12 11:28:23+00:00,4584297313,RT BookBangs  RT @Lyrica_Creed: #Rockband Romance STRUNG OUT by @Lyrica_Creed https://t.co/7sy83rVN5l #pdf1 #bynr https://t.co/0cICOHNTzy,en,0,0,1646113028469915648
229,2023-04-12 11:28:23+00:00,1411381842671026176,"RT @nayanemss: 😃Smartband - Xiaomi Mi Band 7 Versão Global - Preto
💳 R$ 219,48
 https://t.co/P8yM63AciM 

#Amazon #BBB23 #ChampionsLeague",pt,0,1,1646113024921485314
230,2023-04-12 11:28:22+00:00,836333116834852866,"⁣ MINIMO STORICO

Amazon Basics - Contenitori portaoggetti pieghevoli con ampia finestrella trasparente

11,90€ 17,08€ (-30%)

https://t.co/xfrrpV413z

Miele 10408410 GN HyClean 3D Sacchetti per Aspirapolvere, per Mantenere la Polvere

38,90€ 65,90€… https://t.co/3xMZAlJ94E",it,0,0,1646113024284008448
231,2023-04-12 11:28:22+00:00,2394286981,"RT @bijinhyakka_jp: #JO1 さんに伺った〝美人とは〟をチラ見せ✨

【 #大平祥生 さんが思う「美人」って？】

「常識がしっかりあって、自分がどう見られているかをちゃんと把握している人。（中略）最終的に美を左右するのって、マインドなんじゃないのかなって思…",ja,0,1935,1646113023692804100
232,2023-04-12 11:28:22+00:00,3140928585,【販売再開！】Amazonにて RG 機動戦士ガンダム 逆襲のシャア Hi-νガンダム プラモデル(ガンプラ) が販売中です。(20時28分22秒) https://t.co/gwoAftvnhA #ad,ja,0,0,1646113022954586114
233,2023-04-12 11:28:22+00:00,1456027979646177281,@business https://t.co/xwAp3feDHs,qme,0,0,1646113021423497218
234,2023-04-12 11:28:22+00:00,716805930596184065,"RT @nogizaka46: #齋藤飛鳥写真集 5月23日(火)に講談社より発売🕊️

ティザー動画を公開、ぜひご期待ください🤍

■アマゾン https://t.co/ImKBqPDgkX
■セブン限定 https://t.co/fnUADYStlF
■楽天限定 https…",ja,0,8891,1646113021419466753
235,2023-04-12 11:28:22+00:00,1632976917505748994,RT @RaushanRRajput: The design of the realme Narzo N55 is simply stunning! 🤩 this one is a beauty to behold.  Get your hands on this amazin…,en,0,229,1646113020874231809
236,2023-04-12 11:28:21+00:00,219566337,"RT @HANADA_asuka: 【ガンバレ！岸信千世候補＆吉田真次候補！】
山口補選で注目を集める岸信千世氏と吉田真次氏の独占対談が実現！お二人の話を伺って日本の未来はまだまだ明るいと感じました。担当者イチオチの記事です！３０代のフレッシュな候補者が国会で活躍する姿が楽しみ…",ja,0,671,1646113018923847680
237,2023-04-12 11:28:21+00:00,1634309309092839427,"@guardian @archiebland An instant New York Times Bestseller!

2034: A Novel of the Next World War

https://t.co/jHnKQdNFuv

A must read",en,0,0,1646113018558676992
238,2023-04-12 11:28:21+00:00,11637282,RT @hanhan1978: この辺、深堀りしたい人は、最初の一歩にこの本おすすめです。 https://t.co/ULgduuiL3E #phpstudy,ja,0,2,1646113016839307264
239,2023-04-12 11:28:19+00:00,1632976917505748994,RT @sandeepkishore_: The realme Narzo N55 is the perfect smartphone for anyone who loves to stay connected on the go. 📱 Get yours now on Am…,en,0,239,1646113011592204290
240,2023-04-12 11:28:19+00:00,1517290256059428866,"RT @AtssNagurin: 【#Amazonタイムセール】
ARZOPA モバイルモニター 15.6インチ
🔶非光沢IPS液晶パネル 
🔶1920x1080FHD
🔶HDRモード
🔶USB Type-C/mini HDMI
🔶ミラーリング
🔶スピーカー内蔵
🔶スタンドカバ…",ja,0,3,1646113011495759873
241,2023-04-12 11:28:19+00:00,964049767847272449,"RT @asuka_newyork: #齋藤飛鳥写真集 5月23日に講談社より発売決定！
飛鳥さんのコメント動画です🕊

■アマゾン https://t.co/ZPGyj4CEoZ
■セブン限定 https://t.co/QNCSy05lkv
■楽天限定 https://t.c…",ja,0,5454,1646113009935462400
242,2023-04-12 11:28:19+00:00,1636812268636651548,"🇬🇧 Japan Store
🔗https://t.co/vuVE8NXA7b
🇺🇸 Japan Store
🔗https://t.co/j6ZUk9QDnf",sv,0,0,1646113007905153024
243,2023-04-12 11:28:18+00:00,730669590578003968,忘れえぬキスを重ねて (扶桑社ＢＯＯＫＳロマンス) https://t.co/MNCbJr2NM4 #Amazon @Amazonより,ja,0,0,1646113006110277633
244,2023-04-12 11:28:18+00:00,4921273040,"RT @ako25pari: 「罠の戦争」円盤
Amazonで予約受付中✨

▶︎https://t.co/ah6PW5Kuty

最終回の鷲津さんの表情の変化
剛くんホント凄い役者さんだなって鳥肌！

可南子さんの秘書になって
蛍原さん眞人くんもって続編あるよね？

鷹野さん…",ja,0,1,1646113005028122624
245,2023-04-12 11:28:18+00:00,1327585007238475776,"ファッション おすすめ✨

🎈 Kuroobaa パニエ ボリューム スカート チュチュスカート チュール ペチコート ふんわりパニエ 40cm (イエロー) 6061
https://t.co/KVHzzIb1ub",ja,0,0,1646113004734513153
246,2023-04-12 11:28:17+00:00,1470338960870494211,"RT @bijinhyakka_jp: #JO1 さんに伺った〝美人とは〟をチラ見せ✨

【 #大平祥生 さんが思う「美人」って？】

「常識がしっかりあって、自分がどう見られているかをちゃんと把握している人。（中略）最終的に美を左右するのって、マインドなんじゃないのかなって思…",ja,0,1935,1646113003056824326
247,2023-04-12 11:28:17+00:00,1285954206319312898,"RT @bijinhyakka_jp: #JO1 さんに伺った〝美人とは〟をチラ見せ✨

【 #大平祥生 さんが思う「美人」って？】

「常識がしっかりあって、自分がどう見られているかをちゃんと把握している人。（中略）最終的に美を左右するのって、マインドなんじゃないのかなって思…",ja,0,1935,1646113002868056064
248,2023-04-12 11:28:17+00:00,1456027979646177281,@CNBCPrimeTV @CNBC @BeckyQuick @SquawkCNBC @peacock https://t.co/xwAp3feDHs,qme,0,0,1646113002423214081
249,2023-04-12 11:28:17+00:00,2877803972,"@GoogleARVR 
https://t.co/tgZk4pi65d",qme,0,0,1646112999801856001
250,2023-04-12 11:28:17+00:00,703013441150144512,RT @WFS_JP: 4/21発売【WFS98号】さいたま世界選手権を速報するWFS98号の表紙は、㊗️日本ペア初の金メダルに輝いた三浦璃来＆木原龍一組です。3組のチャンピオンの戦いに加え、村元哉中＆高橋大輔組、友野一希選手の単独インタビューほか国内外の注目選手が満載！四大陸…,ja,0,582,1646112999789449219
251,2023-04-12 11:28:17+00:00,85741735,"@terrameva Gracias por los detalles. En ese caso para brindarte más asistencia por favor contáctanos a través del siguiente enlace: https://t.co/3VrVpLD6tc

 -María D.",es,0,0,1646112999617249282
252,2023-04-12 11:28:16+00:00,1636032074,"METAL OX OXP-100, Power Ox Guitar Effects Power Supply https://t.co/qoR7jOsnl9 #Amazon via @Amazon",en,0,0,1646112996027158529
253,2023-04-12 11:28:15+00:00,3220481097,RT @razzle1337: Mighty Morphin Power Rangers Lightning Collection Ninja Rangers Collection Red Pink Yellow Blue Black White (Ninja Pink Ran…,en,0,3,1646112993543876615
254,2023-04-12 11:28:15+00:00,1287651276499517442,"RT @sokusekimaou: 単行本『くちべた食堂』３巻、本日発売です！よろしくお願いいたします🍚🥢✨
発売記念にイラスト描きました！

https://t.co/viJNwVR0Ne https://t.co/GZT9JSGL97",ja,0,1221,1646112992352960512
255,2023-04-12 11:28:15+00:00,1516030462954725380,"Amazon stock price target raised to $144 from $142 at Truist
$AMZN
#Ainvest #Ainvest_Wire #investor #Investing #Markets 
View more: https://t.co/RoG3eime4L https://t.co/0HM8tEofTL",en,0,0,1646112991534776320
256,2023-04-12 11:28:14+00:00,1331983503961989121,"オススメ ペット用品⭐

🐰 ピュリナ ワン キャットフード 室内飼い猫用 インドアキャット 1歳以上 サーモン&amp;ツナ 0834
https://t.co/7MJHJVpQFa",ja,0,0,1646112988833906688
257,2023-04-12 11:28:14+00:00,854671794543788032,"RT @my_syumi_game: スポーツ界のレベルデザインの本が最近出てたっぽい

スゴい!ゴルフコース品定め。
https://t.co/2SYtPu6jui",ja,0,4,1646112987604983808
258,2023-04-12 11:28:13+00:00,1227385851170058240,"RT @bijinhyakka_jp: #JO1 さんに伺った〝美人とは〟をチラ見せ✨

【 #大平祥生 さんが思う「美人」って？】

「常識がしっかりあって、自分がどう見られているかをちゃんと把握している人。（中略）最終的に美を左右するのって、マインドなんじゃないのかなって思…",ja,0,1935,1646112985889533952
259,2023-04-12 11:28:13+00:00,1027545249969623042,"RT @0_BossS: ／
 ︎︎Quality 1st
 ︎︎ダーマレーザーマスク✨
＼

(Paypay、Amazon 500変更可)
 ︎︎
🔻応募方法
①@0_BossS フォロー
②この投稿をリツイート【引用取得】
 ︎︎
 ︎︎…",ja,0,833,1646112985063256064
260,2023-04-12 11:28:12+00:00,1600366827359477761,"USA STORE ONLY:

VALENTINE SPECIAL 

https://t.co/EiHjkHmuaQ

#valentine #love #valentinesday #valentines #valentineday #valentinegift #gift #valentinesgift #valentinesdaygift #happyvalentinesday #heart #giftideas #fashion #flowers #chocolate #instagood #anniversary #wedding",en,0,0,1646112981707628544
261,2023-04-12 11:28:12+00:00,908580542190194688,"RT @CaseologyJ: 🎁フォロー＆RTするとプレゼントがついてくる🎁

Galaxy S23 Ultra  Caseology ケース フォロー＆RTイベント 
3人をおすすめ!
（在庫問題で色を選択できない場合があります）

期間：4月12日~  4月18日23時5…",ja,0,313,1646112981410013186
262,2023-04-12 11:28:12+00:00,3220481097,"RT @razzle1337: Power Rangers Lightning Collection Mighty Morphin Snizzard Action Figure with Accessories, 6-Inch Scale, Ages 4 and Up, Col…",en,0,1,1646112978528358404
263,2023-04-12 11:28:11+00:00,1456027979646177281,@Newsweek https://t.co/xwAp3feDHs,qme,0,0,1646112977957814274
264,2023-04-12 11:28:11+00:00,166888838,天然生活ピザチーズ (200g) ピザ風味チーズ 国内製造 簡易包装 濃厚 おつまみ ピザ チーズ https://t.co/Qjs7AnWQEh @amazonより,ja,0,0,1646112976632524802
265,2023-04-12 11:28:11+00:00,1377864448963080194,"RT @nogizaka46: #齋藤飛鳥写真集 5月23日(火)に講談社より発売🕊️

ティザー動画を公開、ぜひご期待ください🤍

■アマゾン https://t.co/ImKBqPDgkX
■セブン限定 https://t.co/fnUADYStlF
■楽天限定 https…",ja,0,8891,1646112975655424002
266,2023-04-12 11:28:11+00:00,89478588,"RT @HANADA_asuka: 【ガンバレ！岸信千世候補＆吉田真次候補！】
山口補選で注目を集める岸信千世氏と吉田真次氏の独占対談が実現！お二人の話を伺って日本の未来はまだまだ明るいと感じました。担当者イチオチの記事です！３０代のフレッシュな候補者が国会で活躍する姿が楽しみ…",ja,0,671,1646112975248576512
267,2023-04-12 11:28:11+00:00,1462688146722746369,"RT @asuka_newyork: #齋藤飛鳥写真集
2023.5.23発売
KODANSHA

■アマゾン https://t.co/KeurUzcaGz
■セブン限定 https://t.co/VkVLoszjjX
■楽天限定 https://t.co/QqAMkx47d…",ja,0,3631,1646112974707511297
268,2023-04-12 11:28:11+00:00,2187626466,"📉 REKORDTIEF 📉

👀 Samsung 980 PRO M.2 NVMe SSD (MZ-V8P1T0BW)

💰 Nur 89,00€ statt 124,90€ (-28%)

🔎 https://t.co/pqn7mKV6IU https://t.co/lmpxo1E98k",nl,0,0,1646112974388510720
269,2023-04-12 11:28:10+00:00,1575122957038325760,"RT @siesta369: 海外旅行を計画する際、予算管理は非常に重要です。その中でも、宿泊費は旅行費用の大きな部分を占めています。予算に合わせた適切なホテルを選ぶことで、旅行先で快適なホテルステイを実現することができます！
4/16まで無料です♪
https://t.co/…",ja,0,104,1646112973981892610
270,2023-04-12 11:28:10+00:00,798201486866022400,"65% off with Amazon #Discount code: YU3GGRMK Expire Date: 16.04.2023 #ad #deals
https://t.co/E23evWPvbw",en,0,0,1646112971775676416
271,2023-04-12 11:28:10+00:00,1271077192638722050,"RT @jinusi822: 【告知🚬】「スーパーの裏でヤニ吸うふたり」第二巻来週２５日発売です。書き下ろしあり。
書店特典もあるのでお好きなところでどうぞよろしくお願い致します。
既に予約などして頂いた方ありがとうございます。
https://t.co/xUVJaRjYfi…",ja,0,3021,1646112971356270592
272,2023-04-12 11:28:09+00:00,1084452432892100613,"camisa springfield 
#camisa #unisex #springfield #oferta #rebajas #ropa #ropademarca 
Tallas en oferta:  
         L - 11.37 €  
Ver en Amazon
https://t.co/rhoGzih1dt
 Siguenos en Telegram https://t.co/He7lapnF1e",es,0,0,1646112967765770241
273,2023-04-12 11:28:09+00:00,3220481097,RT @razzle1337: Power Rangers Lightning Collection Mighty Morphin Black Ranger 6-Inch Premium Collectible Action Figure Toy with Accessorie…,en,0,1,1646112966637412354
274,2023-04-12 11:28:09+00:00,265453755,"RT @elbarroquista: Es muy fuerte estar de n°1 de ventas ebook en Arte con un libro que tiene ya más de año y medio de circulación. 

Mil gr…",es,0,89,1646112966167674882
275,2023-04-12 11:28:08+00:00,936598680001437697,"RT @HANADA_asuka: 【ガンバレ！岸信千世候補＆吉田真次候補！】
山口補選で注目を集める岸信千世氏と吉田真次氏の独占対談が実現！お二人の話を伺って日本の未来はまだまだ明るいと感じました。担当者イチオチの記事です！３０代のフレッシュな候補者が国会で活躍する姿が楽しみ…",ja,0,671,1646112963714220033
276,2023-04-12 11:28:08+00:00,1623652175250599936,"Right now, $DDOG is one of the most promising #STOCKMARKET .

https://t.co/TZl9ePwipU

$SHIB $TSLA $APT $BLUR $CRV $IMX $PAW  $USDT $SPY $IC $LUNA $LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX $NVDA $BTC $SHOP $AMC $GME https://t.co/t35yobirhY",en,0,0,1646112963689078784
277,2023-04-12 11:28:08+00:00,1337572111942963200,"RT @Keitaroh128: 早速ベストセラーです。

『世界を欺いたコロナワクチン』
⇒ https://t.co/4OUwFovNwr

著者：鳥集徹（@torutoridamari） 
　　　藤江成光（@JINKOUZOUKA_jp）…",ja,0,338,1646112963047354368
278,2023-04-12 11:28:07+00:00,868592305,"RT @FatKidDeals: 8-Pack Amazon Basics Flushable Adult Toilet Wipes 42 Count for $8.84!

Coupon on the link!

https://t.co/837jMPpjf5 https:…",en,0,1,1646112960040013824
279,2023-04-12 11:28:06+00:00,85741735,"@ptp_motoki 失礼いたします、Amazonです。
サイトが何度も英語表記となるとのこと、ご不便をおかけしております。
カスタマーサービスで詳細を確認いたしますので、お手数をおかけいたしますが、以下のリンクより選択可能な方法でお問い合わせいただけますでしょうか。https://t.co/d8WteAOIpf　宮田",ja,0,0,1646112956319510532
280,2023-04-12 11:28:06+00:00,3220481097,"RT @razzle1337: Power Rangers Lightning Collection Mighty Morphin Pink Ranger Cel-Shaded Edition #ad 

$14.90 on Amazon

https://t.co/2MZ82…",en,0,3,1646112954553647107
281,2023-04-12 11:28:06+00:00,1456027979646177281,@BBCWorld https://t.co/xwAp3feDHs,qme,0,0,1646112954117414912
282,2023-04-12 11:28:06+00:00,1645138031970492417,https://t.co/vg6zl3hM68,zxx,0,0,1646112954029309955
283,2023-04-12 11:28:06+00:00,3401654921,"RT @bingley567: ""This was a very simply written story, but strangely enthralling. Once I started reading it, I couldn't put it down.""
Savin…",en,0,11,1646112953253388288
284,2023-04-12 11:28:05+00:00,1632385948221845506,"RT @HANADA_asuka: 【ガンバレ！岸信千世候補＆吉田真次候補！】
山口補選で注目を集める岸信千世氏と吉田真次氏の独占対談が実現！お二人の話を伺って日本の未来はまだまだ明るいと感じました。担当者イチオチの記事です！３０代のフレッシュな候補者が国会で活躍する姿が楽しみ…",ja,0,671,1646112952750309378
285,2023-04-12 11:28:05+00:00,59698736,"HGUC 機動戦士ガンダムUC フルアーマー・ユニコーンガンダム(デストロイモード) 1/144スケール 色分け済みプラモデル
https://t.co/IwZadX3qBq
#ガンプラ #ガンダムベース #定価",ja,0,0,1646112952481898497
286,2023-04-12 11:28:04+00:00,1598238663900536832,"مُلمِّع شفاه لونه خيال 
اسمه حتى يجنن انجل فوود كيك 
تخيلوا الريحة و الطعم يمي
https://t.co/euqSR2xyYh
اللي تطلبه الحين بيوصلها اليوم او بالكثير بكره 
استعديتوا للعيد و لا باقي 
اشتركوا في امازون برايم افلام العيد الحصرية من ه الرابط  https://t.co/pqg3Zq1qRd
#محمد_بن_سلمان 
#شوبي",ar,0,0,1646112946932572161
287,2023-04-12 11:28:04+00:00,4376594122,"RT @chicachick_2: MI INOCENCIA CUARTEADA de Francisco Palomo Bort
En #Amazon
📖https://t.co/BeP7DUu4zy
📱https://t.co/vO7xzWcJgn
En tienda WE…",es,0,3,1646112946047549440
288,2023-04-12 11:28:03+00:00,1470338960870494211,"RT @bijinhyakka_jp: 本日発売の美人百花5月号特別限定版の表紙はグローバルボーイズグループ・ #JO1  @official_jo1 さんです✨たくさんの「買ったよ♡」報告ありがとうございます🤍ぜひ感想も聞かせてくださいね✨
ご購入はこちらから☺️ →http…",ja,0,2338,1646112943770308608
289,2023-04-12 11:28:03+00:00,1274695868793458689,"@fasc1nate In his own words...

War as I Knew It by George Patton https://t.co/tGog3kX6va #ad",en,3,1,1646112943241584643
290,2023-04-12 11:28:03+00:00,1385286231811051520,"Set of 2 
.
£56.00  &gt;&gt;&gt; FROM £139.99
.
60% VOUCHER + low stock 
.
https://t.co/kN4jC76w21",en,0,0,1646112942642069505
291,2023-04-12 11:28:03+00:00,1446742293671649280,"RT @asuka_newyork: #齋藤飛鳥写真集 5月23日に講談社より発売決定！
飛鳥さんのコメント動画です🕊

■アマゾン https://t.co/ZPGyj4CEoZ
■セブン限定 https://t.co/QNCSy05lkv
■楽天限定 https://t.c…",ja,0,5454,1646112941207613440
292,2023-04-12 11:28:03+00:00,1634309309092839427,"@HuffPost Get ready to ditch traditional flossing and upgrade to a more effective,  hassle-free way of achieving a cleaner mouth with Waterpik Aquarius Water Flosser Professional For Teeth. Electric Power With 10 Settings! 🚀🦷 #GameChanger #OralHygiene

https://t.co/cY7WHSDXFE",en,0,0,1646112940917915649
293,2023-04-12 11:28:02+00:00,1596944726581813249,"RT @donwinslow: Excited to let you know that we are having our first production meeting later this week on #CityOfDreams.

The book #CityOf…",en,0,84,1646112940410433536
294,2023-04-12 11:28:02+00:00,1640776599728689152,RT @AshishaRajput19: Realme Narzo N55 is an amazing smartphone with Powerful Mediatek Dimensity 1080 processor also it will not effect your…,en,0,221,1646112940318416901
295,2023-04-12 11:28:02+00:00,2967729875,"MISIÓN VERNE de @EscobarGolderos, una historia de #cienciaficcion en la 2ª Guerra Mundial. https://t.co/Wyxynp6hte",es,0,0,1646112939450183680
296,2023-04-12 11:28:32+00:00,1169057726900494336,"RT @grandbout_info: /
クローズドβテスト開催記念7日祭『後半』キャンペーン✨
\

CBTは終わっちゃったけどおまけの1日！誰でも毎日1万円のAmazonギフトカードが1名様に当たる🙌

参加方法
◆このアカウント @grandbout_info をフォロ…",ja,0,3989,1646113065908436993
297,2023-04-12 11:28:32+00:00,1562402173719572486,"RT @ragori_jp: ✦━━━━━━━━━━━━
   📣大型アップデート📣
EXPANSION：#流浪の略奪者
　  新職業&amp;新マップ実装
━━━━━━━━━━━━✦

アップデートを記念して、
Amazonギフトカード5,000円分が
10名様に当たるキャンペーンを…",ja,0,7576,1646113065619066880
